SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,10815 El Nopal,Santee,CA,92071,510000,4,2.0,Santee,1454,6800,1974,124,351,,Active,,,http://www.redfin.com/CA/Santee/10815-El-Nopal-92071/home/5034067,SDMLS,180048402,N,Y,32.8620811,-116.9652587
MLS Listing,,Single Family Residential,139 Royal Oak Dr,San Diego,CA,92114,509500,4,3.0,San Diego,1590,,1971,98,320,,Active,,,http://www.redfin.com/CA/San-Diego/139-Royal-Oak-Dr-92114/home/6028485,SDMLS,180053557,N,Y,32.7038036,-117.0263301
MLS Listing,,Single Family Residential,195 DANNER,EL CAJON,CA,92020,509000,3,2.0,El Cajon,1803,8900,1959,64,282,,Active,,,http://www.redfin.com/CA/El-Cajon/195-Danner-Pl-92020/home/5609779,SDMLS,180060273,N,Y,32.7864534,-116.9601993
MLS Listing,,Single Family Residential,338 Turquoise Ct,Chula Vista,CA,91911,500000,3,1.5,Chula Vista,1288,,1966,45,388,,Active,,,http://www.redfin.com/CA/Chula-Vista/338-Turquoise-Ct-91911/home/6135620,SDMLS,180063859,N,Y,32.5979059,-117.0371813
MLS Listing,,Single Family Residential,499 Queen Anne Dr,Chula Vista,CA,91911,500000,4,2.0,Chula Vista,1586,10022,1960,356,315,,Active,,,http://www.redfin.com/CA/Chula-Vista/499-Queen-Anne-Dr-91911/home/6117503,SDMLS,180001718,N,Y,32.6090885,-117.0760754
MLS Listing,,Single Family Residential,9248 Hillside Dr,Spring Valley,CA,91977,500000,4,2.0,Spring Valley,1763,11326,1962,18,284,,Active,,,http://www.redfin.com/CA/Spring-Valley/9248-Hillside-Dr-91977/home/5671486,SDMLS,180067361,N,Y,32.7483701,-116.9976361
MLS Listing,,Single Family Residential,2446 Buena Vista Ave,Lemon Grove,CA,91945,500000,3,2.0,LEG - Lemon Grove,1738,7200,1963,14,288,,Active,,,http://www.redfin.com/CA/Lemon-Grove/2446-Buena-Vista-Ave-91945/home/5558001,CRMLS,SW18292550,N,Y,32.7324678,-117.0345835
MLS Listing,,Single Family Residential,943 Melrose Ave,Chula Vista,CA,91911,499999,3,2.0,Chula Vista,1310,,1961,59,382,,Active,,,http://www.redfin.com/CA/Chula-Vista/943-Melrose-Ave-91911/home/6189574,SDMLS,180061281,N,Y,32.6257166,-117.0486296
MLS Listing,,Single Family Residential,367 Inkopah St,Chula Vista,CA,91911,499999,4,3.0,CHU - Chula Vista,1560,7300,1960,60,321,,Active,,,http://www.redfin.com/CA/Chula-Vista/367-Inkopah-St-91911/home/6188393,CRMLS,170062283,N,Y,32.6243258,-117.0443998
MLS Listing,,Single Family Residential,10009 Via Rita,Santee,CA,92071,499900,3,2.0,Santee,1312,7000,1971,48,381,,Active,,,http://www.redfin.com/CA/Santee/10009-Via-Rita-92071/home/5028257,SDMLS,180063160,N,Y,32.8593008,-116.9798843
MLS Listing,,Single Family Residential,12298 Linroe Dr,Lakeside,CA,92040,499900,3,2.0,LAK - Lakeside,1736,10454,1972,105,288,,Active,,,http://www.redfin.com/CA/Lakeside/12298-Linroe-Dr-92040/home/5088224,CRMLS,SW18227062,N,Y,32.8332139,-116.9270341
MLS Listing,,Single Family Residential,8524 Pueblo Rd,Lakeside,CA,92040,499900,3,2.0,Lakeside,1560,15246,1979,47,320,,Active,,,http://www.redfin.com/CA/Lakeside/8524-Pueblo-Rd-92040/home/5066494,SDMLS,180063278,N,Y,32.8317534,-116.9314043
MLS Listing,,Single Family Residential,14574 Kennebunk St,Poway,CA,92064,499900,3,1.0,Poway,958,8500,1961,54,522,,Active,,,http://www.redfin.com/CA/Poway/14574-Kennebunk-St-92064/home/4842082,SDMLS,180062100,N,Y,32.9533617,-117.0153404
MLS Listing,,Single Family Residential,168 E Quintard St,Chula Vista,CA,91911,499900,4,2.0,Chula Vista,1790,,1963,26,279,,Active,,,http://www.redfin.com/CA/Chula-Vista/168-E-Quintard-St-91911/home/6125029,SDMLS,180066367,N,Y,32.6085014,-117.0460779
MLS Listing,,Single Family Residential,1340 Somermont Dr,El Cajon,CA,92021,499499,4,2.0,El Cajon,1552,9500,1952,46,322,,Active,,,http://www.redfin.com/CA/El-Cajon/1340-Somermont-Dr-92021/home/5062308,SDMLS,180062474,N,Y,32.8235877,-116.9451583
MLS Listing,,Single Family Residential,2453 Edding Dr,Lemon Grove,CA,91945,499000,3,1.5,Lemon Grove,1100,,1967,82,454,,Active,,,http://www.redfin.com/CA/Lemon-Grove/2453-Edding-Dr-91945/home/5557839,SDMLS,180056758,N,Y,32.733287,-117.037763
MLS Listing,,Single Family Residential,1297 Exeter St,El Cajon,CA,92019,499000,3,2.0,El Cajon,1220,6500,1960,48,409,,Active,,,http://www.redfin.com/CA/El-Cajon/1297-Exeter-St-92019/home/5600271,SDMLS,180063171,N,Y,32.7915631,-116.9360044
MLS Listing,,Single Family Residential,1404 E Division St,National City,CA,91950,499000,4,2.0,National City,1582,6615,1964,30,315,,Active,,,http://www.redfin.com/CA/National-City/1404-Division-St-91950/home/5907929,SDMLS,180065695,N,Y,32.6865138,-117.0951521
MLS Listing,,Single Family Residential,8905 Carlton Oaks Dr,Santee,CA,92071,499000,3,2.0,Santee,1953,9400,1960,83,256,,Active,,,http://www.redfin.com/CA/Santee/8905-Carlton-Oaks-Dr-92071/home/5041536,SDMLS,180056509,N,Y,32.8437431,-117.0075231
MLS Listing,,Single Family Residential,13152 S Mountain Dr,Lakeside,CA,92040,499000,3,2.0,Lakeside,1068,,1966,2,467,,Active,,,http://www.redfin.com/CA/Lakeside/13152-S-Mountain-Dr-92040/home/5077675,SDMLS,180068705,N,Y,32.860053,-116.9095065
MLS Listing,,Single Family Residential,6871 Jackson Dr,San Diego,CA,92119,498000,3,2.0,San Carlos,1204,8200,1961,40,414,,Active,,,http://www.redfin.com/CA/San-Diego/6871-Jackson-Dr-92119/home/6251295,SDMLS,180064389,N,Y,32.796278,-117.0296407
MLS Listing,,Single Family Residential,9579 Janfred,La Mesa,CA,91942,497000,3,2.0,La Mesa,1862,,1958,42,267,,Active,,,http://www.redfin.com/CA/La-Mesa/9579-Janfred-Way-91942/home/5588225,SDMLS,180064065,N,Y,32.7842161,-116.9908299
MLS Listing,,Single Family Residential,1122 Dawnridge Ave,El Cajon,CA,92021,495000,3,2.0,El Cajon,1485,,1976,93,333,,Active,,,http://www.redfin.com/CA/El-Cajon/1122-Dawnridge-Ave-92021/home/5571186,SDMLS,180054706,N,Y,32.8160401,-116.9433643
MLS Listing,,Single Family Residential,356 THERESA Way,CHULA VISTA,CA,91911,495000,4,2.0,Chula Vista,1402,,1968,28,353,,Active,,,http://www.redfin.com/CA/Chula-Vista/356-Theresa-Way-91911/home/6192518,SDMLS,180065910,N,Y,32.6195577,-117.0427446
MLS Listing,,Single Family Residential,1459 Nolan Ct,Chula Vista,CA,91911,494900,3,2.0,Chula Vista,1500,10900,1966,72,330,,Active,,,http://www.redfin.com/CA/Chula-Vista/1459-Nolan-Ct-91911/home/6446709,SDMLS,180058905,N,Y,32.605616,-117.0381468
MLS Listing,,Single Family Residential,8320 Holt,Spring Valley,CA,91977,494500,4,2.0,Spring Valley,1569,,1971,29,315,,Active,,,http://www.redfin.com/CA/Spring-Valley/8320-Holt-St-91977/home/6038559,SDMLS,180065840,N,Y,32.6995295,-117.021502
MLS Listing,,Single Family Residential,19 Plymouth Pl,Chula Vista,CA,91911,490000,4,2.0,Chula Vista,1575,,1968,151,311,,Active,,,http://www.redfin.com/CA/Chula-Vista/19-Plymouth-Ct-91911/home/6121759,SDMLS,180042925,N,Y,32.6079813,-117.0540547
MLS Listing,,Single Family Residential,6029 Hughes St,San Diego,CA,92115,489900,4,2.5,College Grove,1803,7400,2002,2,272,,Active,,,http://www.redfin.com/CA/San-Diego/6029-Hughes-St-92115/home/5514389,SDMLS,180068690,N,Y,32.7460596,-117.0668813
MLS Listing,,Single Family Residential,8863 Jaylee Ave,Spring Valley,CA,91977,489000,4,2.0,SPV - Spring Valley,1688,6800,1960,54,290,,Active,,,http://www.redfin.com/CA/Spring-Valley/8863-Jaylee-Ave-91977/home/6026038,CRMLS,OC18269006,N,Y,32.7080369,-117.0159152
MLS Listing,,Single Family Residential,1720 Gateway Dr,San Diego,CA,92105,489000,2,1.0,City Heights,744,8400,1956,26,657,,Active,,,http://www.redfin.com/CA/San-Diego/1720-Gateway-Dr-92105/home/5830552,SDMLS,180066333,N,Y,32.723761,-117.1081889
MLS Listing,,Single Family Residential,1296 Cresthill Rd,El Cajon,CA,92021,489000,4,2.0,El Cajon,1641,9500,1951,5,298,,Active,,,http://www.redfin.com/CA/El-Cajon/1296-Cresthill-Rd-92021/home/5064900,SDMLS,180068414,N,Y,32.817559,-116.9360227
MLS Listing,,Single Family Residential,3923 E Plaza Blvd,National City,CA,91950,489000,4,2.0,National City,1800,,1960,139,272,,Active,,,http://www.redfin.com/CA/National-City/3923-E-Plaza-Blvd-91950/home/6229380,SDMLS,180045262,N,Y,32.6895067,-117.0671571
MLS Listing,,Single Family Residential,3144 Vista Ave,Lemon Grove,CA,91945,488000,3,2.0,Lemon Grove,1128,9400,1925,30,433,,Active,,,http://www.redfin.com/CA/Lemon-Grove/3144-Vista-Ave-91945/home/5551238,SDMLS,180065700,N,Y,32.7395887,-117.0418251
MLS Listing,,Single Family Residential,3471 Par Dr,La Mesa,CA,91941,485900,3,2.0,La Mesa,1008,7000,1952,11,482,,Active,,,http://www.redfin.com/CA/La-Mesa/3471-Par-Dr-91941/home/5639437,SDMLS,180068103,N,Y,32.7455994,-117.0158809
MLS Listing,,Single Family Residential,91 E donahoe St,chula vista,CA,91911,485000,3,1.5,Chula Vista,1402,6500,1955,54,346,,Active,,,http://www.redfin.com/CA/Chula-Vista/91-E-Donahoe-St-91911/home/5982735,SDMLS,180062067,N,Y,32.6238828,-117.0554799
MLS Listing,,Single Family Residential,608 Vista Way,Chula Vista,CA,91910,485000,3,2.0,Chula Vista,1559,7800,1956,24,311,,Active,January-2-2019 02:00 PM,January-2-2019 04:00 PM,http://www.redfin.com/CA/Chula-Vista/608-Vista-Way-91910/home/5978133,SDMLS,180066632,N,Y,32.6336763,-117.0647206
MLS Listing,,Single Family Residential,6071 Albemarle St,San Diego,CA,92139,485000,3,1.0,Paradise Hills,930,7600,1953,3,522,,Active,,,http://www.redfin.com/CA/San-Diego/6071-Albemarle-St-92139/home/6043617,SDMLS,180068685,N,Y,32.6775801,-117.060629
MLS Listing,,Single Family Residential,871 Billow Dr,San Diego,CA,92114,485000,3,1.0,San Diego,1182,7200,1954,25,410,,Active,,,http://www.redfin.com/CA/San-Diego/871-Billow-Dr-92114/home/6021596,SDMLS,180066455,N,Y,32.7151235,-117.024031
MLS Listing,,Single Family Residential,1064 Woodhaven Dr,Spring Valley,CA,91977,485000,4,2.0,San Diego,1765,8100,1959,77,275,,Active,,,http://www.redfin.com/CA/Spring-Valley/1064-Woodhaven-Dr-91977/home/6024949,SDMLS,180057680,N,Y,32.713853,-117.0186741
MLS Listing,,Single Family Residential,2532 Sweetwater Rd,Spring Valley,CA,91977,481000,4,2.0,Spring Valley,1400,8300,1975,60,344,,Active,,,http://www.redfin.com/CA/Spring-Valley/2532-Sweetwater-Rd-91977/home/6431745,SDMLS,180060878,N,Y,32.7332152,-117.0148116
MLS Listing,,Single Family Residential,882 Carlsbad St,San Diego,CA,92114,480000,4,2.0,Spring Valley,1184,6500,1975,83,405,,Active,,,http://www.redfin.com/CA/San-Diego/882-Carlsbad-St-92114/home/6030123,SDMLS,180056562,N,Y,32.7101055,-117.019065
MLS Listing,,Single Family Residential,13104 Chrissy Way,Lakeside,CA,92040,480000,3,2.0,Lakeside,1250,7200,1970,72,384,,Active,,,http://www.redfin.com/CA/Lakeside/13104-Chrissy-Way-92040/home/5079877,SDMLS,180058919,N,Y,32.862432,-116.9115767
MLS Listing,,Single Family Residential,541 Los Angeles Pl,San Diego,CA,92114,479900,3,2.0,Encanto,1108,7000,1953,12,433,,Active,,,http://www.redfin.com/CA/San-Diego/541-Los-Angeles-Pl-92114/home/5877868,SDMLS,180068004,N,Y,32.6991758,-117.0784659
MLS Listing,,Single Family Residential,5164 Bocaw Pl,San Diego,CA,92115,479500,2,1.0,San Diego,848,7000,1954,13,565,,Active,,,http://www.redfin.com/CA/San-Diego/5164-Bocaw-Pl-92115/home/5477610,SDMLS,180067816,N,Y,32.7724398,-117.0508824
MLS Listing,,Single Family Residential,82 E Naples St,Chula Vista,CA,91911,479000,3,2.0,Chula Vista,1570,,1959,5,305,,Active,,,http://www.redfin.com/CA/Chula-Vista/82-E-Naples-St-91911/home/5985317,SDMLS,180068466,N,Y,32.6179774,-117.0530892
MLS Listing,,Single Family Residential,590 Braun Ave,San Diego,CA,92114,479000,3,2.0,San Diego,1480,,1974,42,324,,Active,,,http://www.redfin.com/CA/San-Diego/590-Braun-Ave-92114/home/6022790,SDMLS,180064185,N,Y,32.7111978,-117.0222837
For-Sale-by-Owner Listing,,Single Family Residential,1725 Pepper Dr,El Cajon,CA,92021,478000,3,2.0,El Cajon,1807,21780,1956,31,265,,Active,,,http://www.redfin.com/CA/El-Cajon/1725-Pepper-Dr-92021/home/5097804,Fizber.com,4990082,N,Y,32.8181355,-116.9193056
MLS Listing,,Single Family Residential,763 Brockton St,El Cajon,CA,92020,478000,3,2.0,ELC - El Cajon,1596,11000,1951,80,299,,Active,,,http://www.redfin.com/CA/El-Cajon/763-Brockton-St-92020/home/5561179,CRMLS,IV18248510,N,Y,32.8048274,-116.9954863
MLS Listing,,Single Family Residential,8843 Innsdale Ave,Spring Valley,CA,91977,477900,4,2.0,Spring Valley,1310,7300,1960,27,365,,Active,,,http://www.redfin.com/CA/Spring-Valley/8843-Innsdale-Ave-91977/home/6025992,SDMLS,180066069,N,Y,32.7086809,-117.016398
MLS Listing,,Single Family Residential,9775 Mast Blvd,Santee,CA,92071,475000,4,2.0,Santee,1248,,1970,24,381,,Active,,,http://www.redfin.com/CA/Santee/9775-Mast-Blvd-92071/home/5020301,SDMLS,180066750,N,Y,32.854592,-116.9854032
MLS Listing,,Single Family Residential,498 Broadview St,Spring Valley,CA,91977,475000,3,2.0,Spring Valley,1599,,1960,130,297,,Active,,,http://www.redfin.com/CA/Spring-Valley/498-Broadview-St-91977/home/6027208,SDMLS,180047194,N,Y,32.7028253,-117.0134549
MLS Listing,,Single Family Residential,194 Corte Helena Ave,Chula Vista,CA,91910,475000,3,2.0,Chula Vista,1780,,1953,20,267,,Active,,,http://www.redfin.com/CA/Chula-Vista/194-Corte-Helena-Ave-91910/home/5947510,SDMLS,180067087,N,Y,32.6475775,-117.0726277
MLS Listing,,Single Family Residential,8756 Los Coches Rd,Lakeside,CA,92040,475000,3,2.0,Lakeside,1538,16500,1957,161,309,,Active,,,http://www.redfin.com/CA/Lakeside/8756-Los-Coches-Rd-92040/home/5087132,SDMLS,180040451,N,Y,32.8354397,-116.907833
MLS Listing,,Single Family Residential,5912 Schuyler St E,San Diego,CA,92139,475000,3,1.5,Paradise Hills,1541,8600,1945,117,308,,Active,,,http://www.redfin.com/CA/San-Diego/5912-Schuyler-St-92139/home/6042847,SDMLS,180049612,N,Y,32.6784762,-117.063985
MLS Listing,,Single Family Residential,346 S 33rd St,San Diego,CA,92113,475000,3,2.0,San Diego,1042,8218,1953,206,456,,Active,,,http://www.redfin.com/CA/San-Diego/346-S-33rd-St-92113/home/142939436,SDMLS,180031095,N,Y,32.7026898,-117.1228225
MLS Listing,,Single Family Residential,5515 Winchester St,San Diego,CA,92139,469900,4,1.0,Paradise Hills,1264,,1953,15,372,,Active,,,http://www.redfin.com/CA/San-Diego/5515-Winchester-St-92139/home/6045239,SDMLS,180067663,N,Y,32.6712768,-117.0683294
MLS Listing,,Single Family Residential,4112 60th St,San Diego,CA,92115,469000,2,1.0,San Diego,990,11761,1950,32,474,,Active,,,http://www.redfin.com/CA/San-Diego/4112-60th-St-92115/home/5510445,SDMLS,180065293,N,Y,32.7526619,-117.0671111
MLS Listing,,Single Family Residential,1508 Tarleton St,Spring Valley,CA,91977,469000,3,2.0,Spring Valley,1357,8000,1960,31,346,,Active,,,http://www.redfin.com/CA/Spring-Valley/1508-Tarleton-St-91977/home/5995890,SDMLS,180065463,N,Y,32.720886,-117.0227895
MLS Listing,,Single Family Residential,559 Ballantyne St,El Cajon,CA,92020,469000,4,2.0,El Cajon,1100,7700,1950,30,426,,Active,,,http://www.redfin.com/CA/El-Cajon/559-Ballantyne-St-92020/home/5569499,SDMLS,180065698,N,Y,32.8018932,-116.9578995
MLS Listing,,Single Family Residential,2615 L Ave,National City,CA,91950,465000,3,1.5,National City,1122,,1920,49,414,,Active,,,http://www.redfin.com/CA/National-City/2615-L-Ave-91950/home/5933108,SDMLS,180062968,N,Y,32.6635217,-117.0882571
MLS Listing,,Single Family Residential,63 E Donahoe St,Chula Vista,CA,91911,465000,3,2.0,Chula Vista,1050,6500,1954,78,443,,Active,,,http://www.redfin.com/CA/Chula-Vista/63-E-Donahoe-St-91911/home/5982764,SDMLS,180057638,N,Y,32.6235967,-117.0565373
